doc_id,source,target,p_edge
doc_0061,adverse_childhood_experiences,career_stress,0.000000
doc_0061,adverse_childhood_experiences,eating_habits,0.000000
doc_0061,adverse_childhood_experiences,energy_level,0.000000
doc_0061,adverse_childhood_experiences,financial_stress,0.000000
doc_0061,adverse_childhood_experiences,social_connection,0.000000
doc_0061,adverse_childhood_experiences,stress,0.986119
doc_0061,career_stress,adverse_childhood_experiences,0.000000
doc_0061,career_stress,eating_habits,0.000000
doc_0061,career_stress,energy_level,0.000000
doc_0061,career_stress,financial_stress,0.000000
doc_0061,career_stress,social_connection,0.000000
doc_0061,career_stress,stress,0.999948
doc_0061,eating_habits,adverse_childhood_experiences,0.000000
doc_0061,eating_habits,career_stress,0.000000
doc_0061,eating_habits,energy_level,0.000000
doc_0061,eating_habits,financial_stress,0.000000
doc_0061,eating_habits,social_connection,0.000000
doc_0061,eating_habits,stress,0.000000
doc_0061,energy_level,adverse_childhood_experiences,0.000000
doc_0061,energy_level,career_stress,0.000000
doc_0061,energy_level,eating_habits,0.000000
doc_0061,energy_level,financial_stress,0.000000
doc_0061,energy_level,social_connection,0.999437
doc_0061,energy_level,stress,0.000000
doc_0061,financial_stress,adverse_childhood_experiences,0.000000
doc_0061,financial_stress,career_stress,0.000000
doc_0061,financial_stress,eating_habits,0.000000
doc_0061,financial_stress,energy_level,0.000000
doc_0061,financial_stress,social_connection,0.000000
doc_0061,financial_stress,stress,0.999972
doc_0061,social_connection,adverse_childhood_experiences,0.000000
doc_0061,social_connection,career_stress,0.000000
doc_0061,social_connection,eating_habits,0.000000
doc_0061,social_connection,energy_level,0.000000
doc_0061,social_connection,financial_stress,0.000000
doc_0061,social_connection,stress,0.000000
doc_0061,stress,adverse_childhood_experiences,0.000000
doc_0061,stress,career_stress,0.000000
doc_0061,stress,eating_habits,0.000000
doc_0061,stress,energy_level,0.992748
doc_0061,stress,financial_stress,0.000000
doc_0061,stress,social_connection,0.097094
doc_0062,adverse_childhood_experiences,career_stress,0.000000
doc_0062,adverse_childhood_experiences,dietary_changes,0.000000
doc_0062,adverse_childhood_experiences,emotional_dysregulation,0.999995
doc_0062,adverse_childhood_experiences,financial_stress,0.000000
doc_0062,adverse_childhood_experiences,life_stress,0.000000
doc_0062,career_stress,adverse_childhood_experiences,0.000000
doc_0062,career_stress,dietary_changes,0.000000
doc_0062,career_stress,emotional_dysregulation,0.748611
doc_0062,career_stress,financial_stress,0.000000
doc_0062,career_stress,life_stress,0.000081
doc_0062,dietary_changes,adverse_childhood_experiences,0.000000
doc_0062,dietary_changes,career_stress,0.000000
doc_0062,dietary_changes,emotional_dysregulation,0.000000
doc_0062,dietary_changes,financial_stress,0.000000
doc_0062,dietary_changes,life_stress,0.000000
doc_0062,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0062,emotional_dysregulation,career_stress,0.000000
doc_0062,emotional_dysregulation,dietary_changes,0.000000
doc_0062,emotional_dysregulation,financial_stress,0.000000
doc_0062,emotional_dysregulation,life_stress,0.000000
doc_0062,financial_stress,adverse_childhood_experiences,0.000000
doc_0062,financial_stress,career_stress,0.000000
doc_0062,financial_stress,dietary_changes,0.000000
doc_0062,financial_stress,emotional_dysregulation,0.493233
doc_0062,financial_stress,life_stress,0.000000
doc_0062,life_stress,adverse_childhood_experiences,0.000000
doc_0062,life_stress,career_stress,0.000000
doc_0062,life_stress,dietary_changes,0.000000
doc_0062,life_stress,emotional_dysregulation,0.992516
doc_0062,life_stress,financial_stress,0.000000
doc_0063,chronic_stress,energy_level,0.999618
doc_0063,chronic_stress,engagement_in_hobbies,0.000000
doc_0063,chronic_stress,social_isolation,0.000004
doc_0063,energy_level,chronic_stress,0.000000
doc_0063,energy_level,engagement_in_hobbies,0.000000
doc_0063,energy_level,social_isolation,0.999511
doc_0063,engagement_in_hobbies,chronic_stress,0.000000
doc_0063,engagement_in_hobbies,energy_level,0.000000
doc_0063,engagement_in_hobbies,social_isolation,0.000000
doc_0063,social_isolation,chronic_stress,0.000000
doc_0063,social_isolation,energy_level,0.000000
doc_0063,social_isolation,engagement_in_hobbies,0.000000
doc_0064,social_isolation,stress,0.000000
doc_0064,stress,social_isolation,1.000000
doc_0065,emotional_instability,engagement_in_hobbies,0.000000
doc_0065,emotional_instability,exhaustion,0.000000
doc_0065,emotional_instability,mental_looping,0.999981
doc_0065,engagement_in_hobbies,emotional_instability,0.000000
doc_0065,engagement_in_hobbies,exhaustion,0.000000
doc_0065,engagement_in_hobbies,mental_looping,0.000000
doc_0065,exhaustion,emotional_instability,0.000000
doc_0065,exhaustion,engagement_in_hobbies,0.000000
doc_0065,exhaustion,mental_looping,0.000000
doc_0065,mental_looping,emotional_instability,0.000000
doc_0065,mental_looping,engagement_in_hobbies,0.000000
doc_0065,mental_looping,exhaustion,0.999920
doc_0066,depression,energy_level,0.000000
doc_0066,depression,social_isolation,0.000000
doc_0066,depression,stress,0.000000
doc_0066,energy_level,depression,0.000000
doc_0066,energy_level,social_isolation,0.999922
doc_0066,energy_level,stress,0.000000
doc_0066,social_isolation,depression,0.000000
doc_0066,social_isolation,energy_level,0.000000
doc_0066,social_isolation,stress,0.000000
doc_0066,stress,depression,0.000000
doc_0066,stress,energy_level,0.000000
doc_0066,stress,social_isolation,0.577375
doc_0067,adverse_childhood_experiences,career_stress,0.000000
doc_0067,adverse_childhood_experiences,depression,0.000000
doc_0067,adverse_childhood_experiences,emotional_cycle,0.999606
doc_0067,adverse_childhood_experiences,exercise_routine,0.000000
doc_0067,adverse_childhood_experiences,financial_stress,0.000000
doc_0067,adverse_childhood_experiences,low_energy,0.000000
doc_0067,adverse_childhood_experiences,social_isolation,0.000000
doc_0067,adverse_childhood_experiences,stress,0.999784
doc_0067,career_stress,adverse_childhood_experiences,0.000000
doc_0067,career_stress,depression,0.000000
doc_0067,career_stress,emotional_cycle,0.000001
doc_0067,career_stress,exercise_routine,0.000000
doc_0067,career_stress,financial_stress,0.000000
doc_0067,career_stress,low_energy,0.000000
doc_0067,career_stress,social_isolation,0.000002
doc_0067,career_stress,stress,0.999698
doc_0067,depression,adverse_childhood_experiences,0.000000
doc_0067,depression,career_stress,0.000000
doc_0067,depression,emotional_cycle,0.000000
doc_0067,depression,exercise_routine,0.000000
doc_0067,depression,financial_stress,0.000000
doc_0067,depression,low_energy,0.998623
doc_0067,depression,social_isolation,0.000000
doc_0067,depression,stress,0.000000
doc_0067,emotional_cycle,adverse_childhood_experiences,0.000000
doc_0067,emotional_cycle,career_stress,0.000000
doc_0067,emotional_cycle,depression,0.000000
doc_0067,emotional_cycle,exercise_routine,0.000000
doc_0067,emotional_cycle,financial_stress,0.000000
doc_0067,emotional_cycle,low_energy,0.000000
doc_0067,emotional_cycle,social_isolation,0.907422
doc_0067,emotional_cycle,stress,0.000000
doc_0067,exercise_routine,adverse_childhood_experiences,0.000000
doc_0067,exercise_routine,career_stress,0.000000
doc_0067,exercise_routine,depression,0.000000
doc_0067,exercise_routine,emotional_cycle,0.000000
doc_0067,exercise_routine,financial_stress,0.000000
doc_0067,exercise_routine,low_energy,0.000000
doc_0067,exercise_routine,social_isolation,0.000000
doc_0067,exercise_routine,stress,0.000000
doc_0067,financial_stress,adverse_childhood_experiences,0.000000
doc_0067,financial_stress,career_stress,0.000000
doc_0067,financial_stress,depression,0.000000
doc_0067,financial_stress,emotional_cycle,0.000006
doc_0067,financial_stress,exercise_routine,0.000000
doc_0067,financial_stress,low_energy,0.000000
doc_0067,financial_stress,social_isolation,0.000002
doc_0067,financial_stress,stress,0.999750
doc_0067,low_energy,adverse_childhood_experiences,0.000000
doc_0067,low_energy,career_stress,0.000000
doc_0067,low_energy,depression,0.000000
doc_0067,low_energy,emotional_cycle,0.000000
doc_0067,low_energy,exercise_routine,0.000000
doc_0067,low_energy,financial_stress,0.000000
doc_0067,low_energy,social_isolation,0.000002
doc_0067,low_energy,stress,0.000000
doc_0067,social_isolation,adverse_childhood_experiences,0.000000
doc_0067,social_isolation,career_stress,0.000000
doc_0067,social_isolation,depression,0.000000
doc_0067,social_isolation,emotional_cycle,0.000000
doc_0067,social_isolation,exercise_routine,0.000000
doc_0067,social_isolation,financial_stress,0.000000
doc_0067,social_isolation,low_energy,0.000000
doc_0067,social_isolation,stress,0.000000
doc_0067,stress,adverse_childhood_experiences,0.000000
doc_0067,stress,career_stress,0.000000
doc_0067,stress,depression,0.000000
doc_0067,stress,emotional_cycle,0.000013
doc_0067,stress,exercise_routine,0.000000
doc_0067,stress,financial_stress,0.000000
doc_0067,stress,low_energy,0.000000
doc_0067,stress,social_isolation,0.999899
doc_0068,career_progress,daily_routine,0.000000
doc_0068,career_progress,engagement_in_hobbies,0.000000
doc_0068,career_progress,operating_capacity,0.000000
doc_0068,career_progress,relaxation,0.000000
doc_0068,career_progress,stress,0.000000
doc_0068,daily_routine,career_progress,0.000000
doc_0068,daily_routine,engagement_in_hobbies,0.000000
doc_0068,daily_routine,operating_capacity,0.000000
doc_0068,daily_routine,relaxation,0.000000
doc_0068,daily_routine,stress,0.000000
doc_0068,engagement_in_hobbies,career_progress,0.000000
doc_0068,engagement_in_hobbies,daily_routine,0.000000
doc_0068,engagement_in_hobbies,operating_capacity,0.000000
doc_0068,engagement_in_hobbies,relaxation,0.000000
doc_0068,engagement_in_hobbies,stress,0.000000
doc_0068,operating_capacity,career_progress,0.000000
doc_0068,operating_capacity,daily_routine,0.000000
doc_0068,operating_capacity,engagement_in_hobbies,0.000000
doc_0068,operating_capacity,relaxation,0.740943
doc_0068,operating_capacity,stress,0.236991
doc_0068,relaxation,career_progress,0.000000
doc_0068,relaxation,daily_routine,0.000000
doc_0068,relaxation,engagement_in_hobbies,0.000000
doc_0068,relaxation,operating_capacity,0.000000
doc_0068,relaxation,stress,0.000000
doc_0068,stress,career_progress,0.000000
doc_0068,stress,daily_routine,0.112522
doc_0068,stress,engagement_in_hobbies,0.000000
doc_0068,stress,operating_capacity,0.500569
doc_0068,stress,relaxation,0.472412
doc_0069,energy_level,social_connection,0.999088
doc_0069,energy_level,stress,0.000000
doc_0069,social_connection,energy_level,0.000000
doc_0069,social_connection,stress,0.000000
doc_0069,stress,energy_level,0.932428
doc_0069,stress,social_connection,0.000000
doc_0070,anxiety,career_stress,0.000000
doc_0070,anxiety,depression,0.000000
doc_0070,anxiety,home_environmental_stress,0.000000
doc_0070,anxiety,self_identification_with_past_patterns,0.000000
doc_0070,career_stress,anxiety,0.000000
doc_0070,career_stress,depression,0.000001
doc_0070,career_stress,home_environmental_stress,0.000000
doc_0070,career_stress,self_identification_with_past_patterns,0.498710
doc_0070,depression,anxiety,0.000000
doc_0070,depression,career_stress,0.000000
doc_0070,depression,home_environmental_stress,0.000000
doc_0070,depression,self_identification_with_past_patterns,0.000000
doc_0070,home_environmental_stress,anxiety,0.000000
doc_0070,home_environmental_stress,career_stress,0.000000
doc_0070,home_environmental_stress,depression,0.000000
doc_0070,home_environmental_stress,self_identification_with_past_patterns,0.993076
doc_0070,self_identification_with_past_patterns,anxiety,0.000000
doc_0070,self_identification_with_past_patterns,career_stress,0.003506
doc_0070,self_identification_with_past_patterns,depression,0.483079
doc_0070,self_identification_with_past_patterns,home_environmental_stress,0.000000
doc_0071,adverse_childhood_experiences,career_stress,0.000000
doc_0071,adverse_childhood_experiences,emotional_dysregulation,0.999970
doc_0071,adverse_childhood_experiences,financial_stress,0.000000
doc_0071,adverse_childhood_experiences,pottery_hobby,0.000000
doc_0071,career_stress,adverse_childhood_experiences,0.000000
doc_0071,career_stress,emotional_dysregulation,0.992344
doc_0071,career_stress,financial_stress,0.000000
doc_0071,career_stress,pottery_hobby,0.000000
doc_0071,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0071,emotional_dysregulation,career_stress,0.000000
doc_0071,emotional_dysregulation,financial_stress,0.000000
doc_0071,emotional_dysregulation,pottery_hobby,0.000000
doc_0071,financial_stress,adverse_childhood_experiences,0.000000
doc_0071,financial_stress,career_stress,0.000000
doc_0071,financial_stress,emotional_dysregulation,0.908062
doc_0071,financial_stress,pottery_hobby,0.000000
doc_0071,pottery_hobby,adverse_childhood_experiences,0.000000
doc_0071,pottery_hobby,career_stress,0.000000
doc_0071,pottery_hobby,emotional_dysregulation,0.000000
doc_0071,pottery_hobby,financial_stress,0.000000
doc_0072,adverse_childhood_experiences,depression,0.019918
doc_0072,adverse_childhood_experiences,mental_repetition,0.029028
doc_0072,adverse_childhood_experiences,persistent_weight,0.999004
doc_0072,adverse_childhood_experiences,self_focus,0.000000
doc_0072,adverse_childhood_experiences,struggle_to_find_peace,0.984770
doc_0072,depression,adverse_childhood_experiences,0.000000
doc_0072,depression,mental_repetition,0.000000
doc_0072,depression,persistent_weight,0.000000
doc_0072,depression,self_focus,0.000000
doc_0072,depression,struggle_to_find_peace,0.000000
doc_0072,mental_repetition,adverse_childhood_experiences,0.000000
doc_0072,mental_repetition,depression,0.999126
doc_0072,mental_repetition,persistent_weight,0.000000
doc_0072,mental_repetition,self_focus,0.000000
doc_0072,mental_repetition,struggle_to_find_peace,0.000003
doc_0072,persistent_weight,adverse_childhood_experiences,0.000000
doc_0072,persistent_weight,depression,0.982520
doc_0072,persistent_weight,mental_repetition,0.000000
doc_0072,persistent_weight,self_focus,0.000000
doc_0072,persistent_weight,struggle_to_find_peace,0.180632
doc_0072,self_focus,adverse_childhood_experiences,0.000000
doc_0072,self_focus,depression,0.000000
doc_0072,self_focus,mental_repetition,0.000000
doc_0072,self_focus,persistent_weight,0.000000
doc_0072,self_focus,struggle_to_find_peace,0.000000
doc_0072,struggle_to_find_peace,adverse_childhood_experiences,0.000000
doc_0072,struggle_to_find_peace,depression,0.000000
doc_0072,struggle_to_find_peace,mental_repetition,0.000000
doc_0072,struggle_to_find_peace,persistent_weight,0.000000
doc_0072,struggle_to_find_peace,self_focus,0.000000
doc_0073,career_progress,eating_habits,0.000000
doc_0073,career_progress,emotional_dysregulation,0.000000
doc_0073,career_progress,social_isolation,0.000000
doc_0073,eating_habits,career_progress,0.000000
doc_0073,eating_habits,emotional_dysregulation,0.000000
doc_0073,eating_habits,social_isolation,0.000000
doc_0073,emotional_dysregulation,career_progress,0.000000
doc_0073,emotional_dysregulation,eating_habits,0.000000
doc_0073,emotional_dysregulation,social_isolation,0.000000
doc_0073,social_isolation,career_progress,0.000000
doc_0073,social_isolation,eating_habits,0.000000
doc_0073,social_isolation,emotional_dysregulation,0.000000
doc_0074,emotional_capacity,geographic_relocation,0.000000
doc_0074,emotional_capacity,social_isolation,0.999696
doc_0074,emotional_capacity,stress,0.000000
doc_0074,geographic_relocation,emotional_capacity,0.000000
doc_0074,geographic_relocation,social_isolation,0.000000
doc_0074,geographic_relocation,stress,0.000000
doc_0074,social_isolation,emotional_capacity,0.000000
doc_0074,social_isolation,geographic_relocation,0.000000
doc_0074,social_isolation,stress,0.000000
doc_0074,stress,emotional_capacity,0.999969
doc_0074,stress,geographic_relocation,0.000000
doc_0074,stress,social_isolation,0.000001
doc_0075,adverse_childhood_experiences,chaos_at_home,0.000000
doc_0075,adverse_childhood_experiences,emotional_dysregulation,0.000996
doc_0075,adverse_childhood_experiences,loss_of_control,0.000000
doc_0075,adverse_childhood_experiences,mental_rumination,0.000000
doc_0075,adverse_childhood_experiences,pottery_hobby,0.000000
doc_0075,chaos_at_home,adverse_childhood_experiences,0.432624
doc_0075,chaos_at_home,emotional_dysregulation,0.000002
doc_0075,chaos_at_home,loss_of_control,0.000000
doc_0075,chaos_at_home,mental_rumination,0.000000
doc_0075,chaos_at_home,pottery_hobby,0.000000
doc_0075,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0075,emotional_dysregulation,chaos_at_home,0.000000
doc_0075,emotional_dysregulation,loss_of_control,0.999981
doc_0075,emotional_dysregulation,mental_rumination,0.000000
doc_0075,emotional_dysregulation,pottery_hobby,0.000000
doc_0075,loss_of_control,adverse_childhood_experiences,0.000000
doc_0075,loss_of_control,chaos_at_home,0.000000
doc_0075,loss_of_control,emotional_dysregulation,0.000000
doc_0075,loss_of_control,mental_rumination,0.999997
doc_0075,loss_of_control,pottery_hobby,0.000000
doc_0075,mental_rumination,adverse_childhood_experiences,0.000000
doc_0075,mental_rumination,chaos_at_home,0.000000
doc_0075,mental_rumination,emotional_dysregulation,0.000000
doc_0075,mental_rumination,loss_of_control,0.000000
doc_0075,mental_rumination,pottery_hobby,0.000000
doc_0075,pottery_hobby,adverse_childhood_experiences,0.000000
doc_0075,pottery_hobby,chaos_at_home,0.000000
doc_0075,pottery_hobby,emotional_dysregulation,0.000000
doc_0075,pottery_hobby,loss_of_control,0.000000
doc_0075,pottery_hobby,mental_rumination,0.000000
doc_0076,engagement_effort_aversion,social_isolation,0.950566
doc_0076,social_isolation,engagement_effort_aversion,0.000000
doc_0078,emotional_dysregulation,engagement_in_hobbies,0.000000
doc_0078,engagement_in_hobbies,emotional_dysregulation,0.000000
doc_0079,depression,emotional_management,0.000000
doc_0079,emotional_management,depression,0.154234
doc_0081,adverse_childhood_experiences,depression,0.000000
doc_0081,adverse_childhood_experiences,emotional_instability,0.998209
doc_0081,adverse_childhood_experiences,engagement_in_hobbies,0.000000
doc_0081,adverse_childhood_experiences,exhaustion,0.000000
doc_0081,adverse_childhood_experiences,loss_of_control,0.000000
doc_0081,adverse_childhood_experiences,mental_looping,0.000000
doc_0081,adverse_childhood_experiences,mental_rumination,0.000000
doc_0081,depression,adverse_childhood_experiences,0.000000
doc_0081,depression,emotional_instability,0.000000
doc_0081,depression,engagement_in_hobbies,0.000000
doc_0081,depression,exhaustion,0.000000
doc_0081,depression,loss_of_control,0.000000
doc_0081,depression,mental_looping,0.000000
doc_0081,depression,mental_rumination,0.000000
doc_0081,emotional_instability,adverse_childhood_experiences,0.000000
doc_0081,emotional_instability,depression,0.000000
doc_0081,emotional_instability,engagement_in_hobbies,0.000000
doc_0081,emotional_instability,exhaustion,0.000005
doc_0081,emotional_instability,loss_of_control,0.907396
doc_0081,emotional_instability,mental_looping,0.996018
doc_0081,emotional_instability,mental_rumination,0.965627
doc_0081,engagement_in_hobbies,adverse_childhood_experiences,0.000000
doc_0081,engagement_in_hobbies,depression,0.000000
doc_0081,engagement_in_hobbies,emotional_instability,0.000000
doc_0081,engagement_in_hobbies,exhaustion,0.000000
doc_0081,engagement_in_hobbies,loss_of_control,0.000000
doc_0081,engagement_in_hobbies,mental_looping,0.000000
doc_0081,engagement_in_hobbies,mental_rumination,0.000000
doc_0081,exhaustion,adverse_childhood_experiences,0.000000
doc_0081,exhaustion,depression,0.000000
doc_0081,exhaustion,emotional_instability,0.000000
doc_0081,exhaustion,engagement_in_hobbies,0.000000
doc_0081,exhaustion,loss_of_control,0.000000
doc_0081,exhaustion,mental_looping,0.001180
doc_0081,exhaustion,mental_rumination,0.000001
doc_0081,loss_of_control,adverse_childhood_experiences,0.000000
doc_0081,loss_of_control,depression,0.000000
doc_0081,loss_of_control,emotional_instability,0.000000
doc_0081,loss_of_control,engagement_in_hobbies,0.000000
doc_0081,loss_of_control,exhaustion,0.998369
doc_0081,loss_of_control,mental_looping,0.999953
doc_0081,loss_of_control,mental_rumination,0.997386
doc_0081,mental_looping,adverse_childhood_experiences,0.000000
doc_0081,mental_looping,depression,0.999875
doc_0081,mental_looping,emotional_instability,0.000000
doc_0081,mental_looping,engagement_in_hobbies,0.000000
doc_0081,mental_looping,exhaustion,0.964311
doc_0081,mental_looping,loss_of_control,0.000006
doc_0081,mental_looping,mental_rumination,0.000001
doc_0081,mental_rumination,adverse_childhood_experiences,0.000000
doc_0081,mental_rumination,depression,0.961634
doc_0081,mental_rumination,emotional_instability,0.000000
doc_0081,mental_rumination,engagement_in_hobbies,0.000000
doc_0081,mental_rumination,exhaustion,0.564707
doc_0081,mental_rumination,loss_of_control,0.000008
doc_0081,mental_rumination,mental_looping,0.000046
doc_0082,eating_habits,social_isolation,0.000000
doc_0082,social_isolation,eating_habits,0.000000
doc_0083,adverse_childhood_experiences,emotional_instability,0.999955
doc_0083,adverse_childhood_experiences,social_isolation,0.000000
doc_0083,emotional_instability,adverse_childhood_experiences,0.000000
doc_0083,emotional_instability,social_isolation,0.000000
doc_0083,social_isolation,adverse_childhood_experiences,0.000000
doc_0083,social_isolation,emotional_instability,0.991905
doc_0084,adverse_childhood_experiences,chaos_at_home,0.000000
doc_0084,adverse_childhood_experiences,social_isolation,0.000000
doc_0084,chaos_at_home,adverse_childhood_experiences,0.519096
doc_0084,chaos_at_home,social_isolation,0.000000
doc_0084,social_isolation,adverse_childhood_experiences,0.000000
doc_0084,social_isolation,chaos_at_home,0.000000
doc_0085,adverse_childhood_experiences,depression,0.000000
doc_0085,adverse_childhood_experiences,dietary_changes,0.000000
doc_0085,adverse_childhood_experiences,emotional_instability,0.999981
doc_0085,adverse_childhood_experiences,life_stress,0.000000
doc_0085,adverse_childhood_experiences,mental_rumination,0.000001
doc_0085,depression,adverse_childhood_experiences,0.000000
doc_0085,depression,dietary_changes,0.000000
doc_0085,depression,emotional_instability,0.000000
doc_0085,depression,life_stress,0.000000
doc_0085,depression,mental_rumination,0.000000
doc_0085,dietary_changes,adverse_childhood_experiences,0.000000
doc_0085,dietary_changes,depression,0.000000
doc_0085,dietary_changes,emotional_instability,0.000000
doc_0085,dietary_changes,life_stress,0.000000
doc_0085,dietary_changes,mental_rumination,0.000000
doc_0085,emotional_instability,adverse_childhood_experiences,0.000000
doc_0085,emotional_instability,depression,0.000000
doc_0085,emotional_instability,dietary_changes,0.000000
doc_0085,emotional_instability,life_stress,0.000000
doc_0085,emotional_instability,mental_rumination,0.999994
doc_0085,life_stress,adverse_childhood_experiences,0.000000
doc_0085,life_stress,depression,0.000000
doc_0085,life_stress,dietary_changes,0.000000
doc_0085,life_stress,emotional_instability,0.999890
doc_0085,life_stress,mental_rumination,0.000000
doc_0085,mental_rumination,adverse_childhood_experiences,0.000000
doc_0085,mental_rumination,depression,0.999999
doc_0085,mental_rumination,dietary_changes,0.000000
doc_0085,mental_rumination,emotional_instability,0.000000
doc_0085,mental_rumination,life_stress,0.000000
doc_0086,adverse_childhood_experiences,career_stress,0.000000
doc_0086,adverse_childhood_experiences,depression,0.000000
doc_0086,adverse_childhood_experiences,dietary_changes,0.000000
doc_0086,adverse_childhood_experiences,emotional_instability,0.999863
doc_0086,adverse_childhood_experiences,financial_stress,0.000000
doc_0086,adverse_childhood_experiences,stress,0.741357
doc_0086,career_stress,adverse_childhood_experiences,0.000000
doc_0086,career_stress,depression,0.000000
doc_0086,career_stress,dietary_changes,0.000000
doc_0086,career_stress,emotional_instability,0.999531
doc_0086,career_stress,financial_stress,0.000000
doc_0086,career_stress,stress,0.993088
doc_0086,depression,adverse_childhood_experiences,0.000000
doc_0086,depression,career_stress,0.000000
doc_0086,depression,dietary_changes,0.000000
doc_0086,depression,emotional_instability,0.000000
doc_0086,depression,financial_stress,0.000000
doc_0086,depression,stress,0.000000
doc_0086,dietary_changes,adverse_childhood_experiences,0.000000
doc_0086,dietary_changes,career_stress,0.000000
doc_0086,dietary_changes,depression,0.000000
doc_0086,dietary_changes,emotional_instability,0.000000
doc_0086,dietary_changes,financial_stress,0.000000
doc_0086,dietary_changes,stress,0.000000
doc_0086,emotional_instability,adverse_childhood_experiences,0.000000
doc_0086,emotional_instability,career_stress,0.000000
doc_0086,emotional_instability,depression,0.000000
doc_0086,emotional_instability,dietary_changes,0.000000
doc_0086,emotional_instability,financial_stress,0.000000
doc_0086,emotional_instability,stress,0.000000
doc_0086,financial_stress,adverse_childhood_experiences,0.000000
doc_0086,financial_stress,career_stress,0.000000
doc_0086,financial_stress,depression,0.000000
doc_0086,financial_stress,dietary_changes,0.000000
doc_0086,financial_stress,emotional_instability,0.000001
doc_0086,financial_stress,stress,0.999913
doc_0086,stress,adverse_childhood_experiences,0.000000
doc_0086,stress,career_stress,0.000000
doc_0086,stress,depression,0.000000
doc_0086,stress,dietary_changes,0.000000
doc_0086,stress,emotional_instability,0.999976
doc_0086,stress,financial_stress,0.000000
doc_0087,emotional_dysregulation,geographic_relocation,0.000000
doc_0087,emotional_dysregulation,powerlessness,0.999981
doc_0087,geographic_relocation,emotional_dysregulation,0.000000
doc_0087,geographic_relocation,powerlessness,0.000000
doc_0087,powerlessness,emotional_dysregulation,0.000000
doc_0087,powerlessness,geographic_relocation,0.000000
doc_0088,embarrassment,gardening_hobby,0.000000
doc_0088,embarrassment,mental_rumination,0.999991
doc_0088,gardening_hobby,embarrassment,0.000000
doc_0088,gardening_hobby,mental_rumination,0.000000
doc_0088,mental_rumination,embarrassment,0.000000
doc_0088,mental_rumination,gardening_hobby,0.000000
doc_0089,eating_habits,emotional_capacity,0.000000
doc_0089,eating_habits,social_isolation,0.000000
doc_0089,eating_habits,stress,0.000000
doc_0089,emotional_capacity,eating_habits,0.000000
doc_0089,emotional_capacity,social_isolation,0.999998
doc_0089,emotional_capacity,stress,0.000000
doc_0089,social_isolation,eating_habits,0.000000
doc_0089,social_isolation,emotional_capacity,0.000000
doc_0089,social_isolation,stress,0.000000
doc_0089,stress,eating_habits,0.000000
doc_0089,stress,emotional_capacity,0.999815
doc_0089,stress,social_isolation,0.000009
doc_0090,anxiety,exhaustion,0.739159
doc_0090,anxiety,travel,0.000000
doc_0090,exhaustion,anxiety,0.000000
doc_0090,exhaustion,travel,0.000000
doc_0090,travel,anxiety,0.000000
doc_0090,travel,exhaustion,0.000000
doc_0091,career_progress,emotional_exhaustion,0.000000
doc_0091,career_progress,social_isolation,0.000000
doc_0091,emotional_exhaustion,career_progress,0.000000
doc_0091,emotional_exhaustion,social_isolation,0.999728
doc_0091,social_isolation,career_progress,0.000000
doc_0091,social_isolation,emotional_exhaustion,0.000000
doc_0092,social_connection,social_isolation,0.000000
doc_0092,social_isolation,social_connection,0.688095
doc_0093,adverse_childhood_experiences,anxiety,0.000000
doc_0093,adverse_childhood_experiences,dietary_changes,0.000000
doc_0093,adverse_childhood_experiences,engagement_in_hobbies,0.000000
doc_0093,adverse_childhood_experiences,environmental_instability,0.000000
doc_0093,adverse_childhood_experiences,stress,0.000001
doc_0093,anxiety,adverse_childhood_experiences,0.000000
doc_0093,anxiety,dietary_changes,0.000000
doc_0093,anxiety,engagement_in_hobbies,0.000000
doc_0093,anxiety,environmental_instability,0.000000
doc_0093,anxiety,stress,0.000000
doc_0093,dietary_changes,adverse_childhood_experiences,0.000000
doc_0093,dietary_changes,anxiety,0.000000
doc_0093,dietary_changes,engagement_in_hobbies,0.000000
doc_0093,dietary_changes,environmental_instability,0.000000
doc_0093,dietary_changes,stress,0.000000
doc_0093,engagement_in_hobbies,adverse_childhood_experiences,0.000000
doc_0093,engagement_in_hobbies,anxiety,0.000000
doc_0093,engagement_in_hobbies,dietary_changes,0.000000
doc_0093,engagement_in_hobbies,environmental_instability,0.000000
doc_0093,engagement_in_hobbies,stress,0.000000
doc_0093,environmental_instability,adverse_childhood_experiences,0.549923
doc_0093,environmental_instability,anxiety,0.000000
doc_0093,environmental_instability,dietary_changes,0.000000
doc_0093,environmental_instability,engagement_in_hobbies,0.000000
doc_0093,environmental_instability,stress,0.000001
doc_0093,stress,adverse_childhood_experiences,0.000000
doc_0093,stress,anxiety,0.485908
doc_0093,stress,dietary_changes,0.000000
doc_0093,stress,engagement_in_hobbies,0.000000
doc_0093,stress,environmental_instability,0.000000
doc_0094,adverse_childhood_experiences,depression,0.000000
doc_0094,adverse_childhood_experiences,emotional_instability,0.999995
doc_0094,adverse_childhood_experiences,geographic_relocation,0.000000
doc_0094,adverse_childhood_experiences,mental_rumination,0.000000
doc_0094,depression,adverse_childhood_experiences,0.000000
doc_0094,depression,emotional_instability,0.000000
doc_0094,depression,geographic_relocation,0.000000
doc_0094,depression,mental_rumination,0.000000
